Order ID,Order Date,City,Customer Type,Meal Type,Cuisine,Restaurant,Items Ordered,Order Amount,Delivery Fee,Total Amount,Delivery Time (min),Payment Method,Customer Rating
FD-01185,2025-11-24 14:54:00,Riyadh,Normal,Lunch,Saudi,Green Bowl,5,141.78,14.63,161.18,41,Credit Card,8.5
FD-01186,2025-07-30 18:25:00,Jeddah,Member,Dinner,Asian,Urban Bites,1,43.26,14.42,61.11,39,Cash,8.6
FD-01187,2025-03-01 10:02:00,Makkah,Member,Breakfast,Saudi,Daily Dish,1,33.57,10.05,47.52,41,Credit Card,8.3
FD-01188,2025-08-16 14:03:00,Riyadh,Normal,Lunch,Italian,Urban Bites,5,258.9,12.03,274.92,38,E-Wallet,6.7
FD-01189,2025-06-28 13:18:00,Dammam,Member,Lunch,American,Daily Dish,8,397.6,7.32,404.82,22,E-Wallet,9.4
FD-01190,2025-09-19 18:25:00,Dammam,Normal,Dinner,Saudi,Wok Express,6,135.79,7.68,148.54,33,E-Wallet,9.0
FD-01191,2025-02-18 19:57:00,Dammam,Member,Dinner,Healthy,Daily Dish,4,77.25,6.89,80.3,23,Credit Card,9.2
FD-01192,2025-02-12 18:20:00,Jeddah,Member,Dinner,Italian,Burger Hub,6,239.02,7.42,249.42,35,E-Wallet,8.2
FD-01193,2025-05-15 22:44:00,Jeddah,Member,Dinner,Saudi,Green Bowl,4,155.69,12.12,165.63,24,E-Wallet,8.5
FD-01194,2025-10-07 12:42:00,Makkah,Normal,Lunch,Saudi,Rice & Spice,3,107.99,8.97,120.84,38,E-Wallet,7.3
FD-01195,2025-03-13 18:04:00,Riyadh,Member,Dinner,Asian,Rice & Spice,6,240.59,8.43,249.12,36,Credit Card,8.3
FD-01196,2025-07-18 15:46:00,Riyadh,Member,Lunch,Italian,Pasta House,3,75.56,4.96,80.62,52,E-Wallet,7.5
FD-01197,2025-11-28 10:47:00,Khobar,Normal,Breakfast,American,Urban Bites,4,72.26,3.8,77.36,42,E-Wallet,8.1
FD-01198,2025-06-18 19:05:00,Dammam,Normal,Dinner,Italian,Family Grill,2,41.44,11.31,47.21,27,Cash,8.9
FD-01199,2025-05-07 21:31:00,Jeddah,Member,Dinner,Asian,Najd Kitchen,2,90.97,8.75,94.23,52,E-Wallet,7.9
FD-01200,2025-08-06 10:32:00,Makkah,Member,Breakfast,Saudi,Pasta House,4,50.48,5.88,55.99,43,Cash,9.2
FD-01201,2025-07-01 21:58:00,Jeddah,Member,Dinner,American,Burger Hub,7,392.49,7.71,400.53,49,E-Wallet,8.4
FD-01202,2025-06-10 19:37:00,Jeddah,Normal,Dinner,Italian,Wok Express,6,162.54,13.3,175.65,45,Credit Card,8.3
FD-01203,2025-12-21 14:41:00,Dammam,Member,Lunch,Italian,Najd Kitchen,4,170.97,12.42,185.24,33,Cash,8.3
FD-01204,2025-05-13 22:31:00,Khobar,Normal,Dinner,Saudi,Pasta House,7,356.94,10.19,371.47,37,Credit Card,7.6
FD-01205,2025-02-20 10:37:00,Khobar,Member,Breakfast,American,Taste of Jeddah,5,192.19,6.33,195.48,25,Cash,8.6
FD-01206,2025-05-13 14:29:00,Dammam,Member,Lunch,Healthy,Green Bowl,3,56.45,12.62,78.24,42,E-Wallet,7.1
FD-01207,2025-10-08 22:34:00,Jeddah,Member,Dinner,Italian,Family Grill,5,143.65,6.49,143.7,31,Cash,9.8
FD-01208,2025-08-21 21:03:00,Makkah,Normal,Dinner,Asian,Najd Kitchen,6,141.36,9.75,152.18,39,Cash,8.9
FD-01209,2025-11-04 18:06:00,Khobar,Normal,Snack,Asian,Family Grill,4,80.58,12.09,92.81,28,Credit Card,9.5
FD-01210,2025-11-25 15:26:00,Riyadh,Member,Lunch,American,Najd Kitchen,4,96.28,9.58,105.73,39,Cash,9.0
FD-01211,2025-04-30 12:14:00,Dammam,Normal,Lunch,Italian,Najd Kitchen,5,115.57,10.6,132.7,34,E-Wallet,8.6
FD-01212,2025-12-31 16:56:00,Khobar,Member,Snack,American,Green Bowl,4,56.52,10.07,66.03,39,E-Wallet,9.9
FD-01213,2025-05-05 20:14:00,Riyadh,Normal,Dinner,Saudi,Family Grill,8,176.51,14.68,190.58,32,Cash,8.4
FD-01214,2025-09-14 14:24:00,Makkah,Normal,Lunch,Asian,Wok Express,7,198.88,6.4,209.08,18,E-Wallet,8.7
FD-01215,2025-03-23 20:54:00,Riyadh,Member,Dinner,Italian,Pasta House,5,280.38,13.43,287.92,36,E-Wallet,8.9
FD-01216,2025-01-30 22:38:00,Dammam,Normal,Dinner,Saudi,Urban Bites,8,168.02,13.63,183.15,21,Credit Card,9.0
FD-01217,2025-03-11 17:47:00,Khobar,Member,Snack,American,Taste of Jeddah,7,210.91,5.73,212.93,53,E-Wallet,8.1
FD-01218,2025-02-22 17:01:00,Riyadh,Member,Snack,Healthy,Burger Hub,4,56.37,7.07,66.77,62,Cash,6.7
FD-01219,2025-02-06 14:55:00,Khobar,Normal,Lunch,Italian,Wok Express,2,81.74,12.05,100.23,38,E-Wallet,8.0
FD-01220,2025-02-24 18:46:00,Riyadh,Normal,Dinner,American,Najd Kitchen,3,177.0,6.38,180.68,39,Cash,8.6
FD-01221,2025-06-18 07:12:00,Dammam,Member,Breakfast,Healthy,Pasta House,3,105.21,12.35,115.39,30,Credit Card,9.4
FD-01222,2025-08-27 20:29:00,Makkah,Member,Dinner,Asian,Najd Kitchen,2,97.07,13.01,107.0,52,E-Wallet,8.0
FD-01223,2025-11-10 17:59:00,Makkah,Normal,Snack,American,Najd Kitchen,8,124.0,10.52,137.29,17,E-Wallet,9.4
FD-01224,2025-10-28 16:18:00,Jeddah,Normal,Snack,Asian,Pasta House,8,252.64,7.12,263.6,28,Credit Card,8.9
FD-01225,2025-03-06 15:01:00,Khobar,Normal,Lunch,Italian,Pasta House,2,71.03,10.27,80.33,24,Credit Card,8.8
FD-01226,2025-10-06 10:25:00,Jeddah,Member,Breakfast,American,Rice & Spice,2,60.85,5.32,67.83,40,E-Wallet,8.3
FD-01227,2025-05-18 14:10:00,Makkah,Member,Lunch,Saudi,Taste of Jeddah,8,274.49,7.73,275.13,40,E-Wallet,9.3
FD-01228,2025-03-08 21:30:00,Khobar,Member,Dinner,Italian,Green Bowl,2,84.21,11.72,97.2,15,Credit Card,8.9
FD-01229,2025-10-08 09:03:00,Dammam,Normal,Breakfast,Italian,Wok Express,7,107.53,5.21,110.82,30,Credit Card,8.5
FD-01230,2025-03-26 10:09:00,Riyadh,Normal,Breakfast,Saudi,Pasta House,4,85.43,7.1,100.41,28,Credit Card,8.4
FD-01231,2025-01-25 12:22:00,Dammam,Member,Lunch,Italian,Daily Dish,2,39.92,13.55,56.59,22,E-Wallet,8.1
FD-01232,2025-11-29 09:13:00,Jeddah,Normal,Breakfast,Saudi,Pasta House,8,214.75,8.75,229.78,31,Cash,8.3
FD-01233,2025-05-14 20:41:00,Riyadh,Member,Dinner,American,Green Bowl,7,132.47,12.5,147.07,38,E-Wallet,8.0
FD-01234,2025-05-30 07:47:00,Makkah,Member,Breakfast,Italian,Pasta House,1,24.61,10.87,39.84,29,Credit Card,8.1
FD-01235,2025-06-29 21:10:00,Riyadh,Member,Dinner,American,Urban Bites,5,104.05,13.62,117.3,22,Credit Card,9.4
FD-01236,2025-09-24 18:33:00,Dammam,Normal,Snack,Asian,Najd Kitchen,5,107.68,12.88,128.22,47,E-Wallet,7.0
FD-01237,2025-07-30 13:25:00,Dammam,Normal,Lunch,Healthy,Taste of Jeddah,8,188.29,14.62,206.95,32,Credit Card,8.5
FD-01238,2025-12-24 14:11:00,Khobar,Normal,Lunch,American,Family Grill,2,39.11,12.13,58.64,50,E-Wallet,7.5
FD-01239,2025-06-16 18:17:00,Riyadh,Member,Dinner,Saudi,Pasta House,5,118.44,5.64,125.13,42,Credit Card,7.8
FD-01240,2025-05-13 09:31:00,Dammam,Member,Breakfast,Asian,Pasta House,3,89.14,4.82,91.66,55,E-Wallet,7.8
FD-01241,2025-04-03 14:13:00,Jeddah,Member,Lunch,Saudi,Rice & Spice,2,68.14,6.05,75.35,31,Credit Card,9.2
FD-01242,2025-03-02 12:07:00,Khobar,Member,Lunch,Asian,Green Bowl,8,384.13,3.79,389.36,23,Cash,10.0
FD-01243,2025-08-02 15:20:00,Khobar,Normal,Lunch,Italian,Green Bowl,6,121.25,10.59,133.38,34,E-Wallet,8.8
FD-01244,2025-08-10 09:53:00,Makkah,Member,Breakfast,Asian,Rice & Spice,5,130.0,15.43,160.89,25,Cash,9.3
FD-01245,2025-03-13 15:10:00,Jeddah,Normal,Lunch,American,Taste of Jeddah,8,276.75,5.82,282.69,20,Credit Card,9.8
FD-01246,2025-08-16 07:15:00,Jeddah,Member,Breakfast,Healthy,Family Grill,3,66.1,10.94,75.84,34,E-Wallet,8.6
FD-01247,2025-07-05 16:33:00,Dammam,Member,Snack,Healthy,Taste of Jeddah,5,131.46,13.89,150.18,38,E-Wallet,9.6
FD-01248,2025-08-21 21:07:00,Dammam,Normal,Dinner,Saudi,Pasta House,1,25.09,10.28,35.24,24,E-Wallet,9.5
FD-01249,2025-05-11 19:02:00,Khobar,Member,Dinner,American,Wok Express,6,296.15,12.31,296.88,15,Credit Card,9.0
FD-01250,2025-12-02 21:41:00,Jeddah,Normal,Dinner,Asian,Wok Express,3,155.82,12.92,164.66,31,E-Wallet,9.3
FD-01251,2025-02-08 15:06:00,Jeddah,Member,Lunch,Italian,Pasta House,3,129.68,7.74,138.27,42,Credit Card,7.8
FD-01252,2025-08-28 15:25:00,Khobar,Member,Lunch,Italian,Daily Dish,4,122.78,4.04,125.74,44,Credit Card,7.3
FD-01253,2025-03-13 22:31:00,Khobar,Member,Dinner,Asian,Family Grill,8,214.5,6.15,228.07,49,E-Wallet,7.4
FD-01254,2025-04-10 13:39:00,Dammam,Normal,Lunch,Saudi,Pasta House,7,300.5,8.62,302.54,25,Credit Card,8.8
FD-01255,2025-12-15 15:37:00,Khobar,Member,Lunch,Saudi,Family Grill,7,105.87,11.47,122.01,39,E-Wallet,8.2
FD-01256,2025-03-25 09:14:00,Riyadh,Member,Breakfast,Saudi,Wok Express,2,26.61,5.19,29.0,42,E-Wallet,8.5
FD-01257,2025-10-20 22:20:00,Dammam,Member,Dinner,Italian,Green Bowl,3,65.74,13.59,77.52,43,E-Wallet,8.6
FD-01258,2025-11-10 15:44:00,Dammam,Normal,Lunch,Asian,Rice & Spice,8,338.74,8.11,348.06,29,E-Wallet,9.4
FD-01259,2025-10-01 18:04:00,Jeddah,Member,Dinner,American,Rice & Spice,7,159.34,13.89,170.36,28,Cash,7.5
FD-01260,2025-12-25 19:57:00,Jeddah,Normal,Dinner,Italian,Family Grill,5,211.11,9.18,227.68,39,E-Wallet,8.7
FD-01261,2025-06-05 21:19:00,Riyadh,Member,Dinner,Saudi,Wok Express,3,110.45,10.86,121.35,26,Cash,8.5
FD-01262,2025-02-11 13:43:00,Makkah,Member,Lunch,Italian,Pasta House,7,334.65,8.99,345.29,37,Cash,7.7
FD-01263,2025-05-27 07:37:00,Khobar,Member,Breakfast,Asian,Wok Express,5,160.29,14.11,174.89,42,E-Wallet,8.8
FD-01264,2025-03-25 22:11:00,Jeddah,Member,Dinner,American,Family Grill,1,58.12,10.64,69.03,29,E-Wallet,10.0
FD-01265,2025-07-12 21:10:00,Riyadh,Member,Dinner,American,Daily Dish,8,413.99,12.72,432.57,39,E-Wallet,7.7
FD-01266,2025-12-02 20:48:00,Makkah,Normal,Dinner,Italian,Family Grill,5,235.38,13.72,247.29,45,Credit Card,7.8
FD-01267,2025-07-26 14:50:00,Jeddah,Member,Lunch,American,Najd Kitchen,8,281.01,10.12,289.78,32,E-Wallet,8.7
FD-01268,2025-08-08 16:15:00,Khobar,Member,Snack,Saudi,Wok Express,3,41.35,12.46,59.38,38,E-Wallet,9.0
FD-01269,2025-01-21 10:40:00,Dammam,Normal,Breakfast,Healthy,Urban Bites,3,60.26,4.82,60.44,26,Credit Card,8.0
FD-01270,2025-03-12 22:44:00,Riyadh,Normal,Dinner,Healthy,Najd Kitchen,3,152.45,8.95,157.74,34,E-Wallet,8.3
FD-01271,2025-07-17 18:45:00,Makkah,Normal,Dinner,Italian,Burger Hub,4,202.39,13.4,212.36,19,Cash,10.0
FD-01272,2025-03-15 15:13:00,Riyadh,Member,Lunch,American,Wok Express,5,264.03,8.68,263.27,34,E-Wallet,8.3
FD-01273,2025-11-19 19:20:00,Riyadh,Member,Dinner,American,Taste of Jeddah,8,452.89,6.09,462.24,47,E-Wallet,7.6
FD-01274,2025-06-29 18:50:00,Riyadh,Member,Dinner,American,Daily Dish,6,270.12,9.43,282.83,48,E-Wallet,8.2
FD-01275,2025-12-06 22:30:00,Dammam,Normal,Dinner,Italian,Urban Bites,8,304.21,5.98,309.83,15,E-Wallet,9.1
FD-01276,2025-08-19 19:45:00,Jeddah,Normal,Dinner,Saudi,Green Bowl,2,86.86,9.73,96.47,36,E-Wallet,9.3
FD-01277,2025-04-12 14:06:00,Makkah,Member,Lunch,American,Pasta House,6,186.3,7.8,196.13,48,E-Wallet,7.6
FD-01278,2025-11-07 10:47:00,Khobar,Member,Breakfast,Healthy,Taste of Jeddah,4,88.7,13.99,104.43,27,Cash,8.8
FD-01279,2025-07-21 14:52:00,Makkah,Member,Lunch,Healthy,Family Grill,2,43.19,13.12,60.44,48,Cash,8.2
FD-01280,2025-07-12 08:27:00,Makkah,Member,Breakfast,American,Pasta House,8,233.35,7.66,239.74,15,Cash,9.4
FD-01281,2025-01-18 18:29:00,Riyadh,Member,Snack,Italian,Family Grill,1,26.6,10.92,39.54,34,E-Wallet,8.2
FD-01282,2025-10-15 15:37:00,Khobar,Member,Lunch,American,Wok Express,7,289.88,11.27,300.91,45,Credit Card,8.7
FD-01283,2025-05-29 15:26:00,Dammam,Member,Lunch,Healthy,Family Grill,4,174.79,10.3,175.67,30,E-Wallet,9.2
FD-01284,2025-10-19 18:27:00,Khobar,Normal,Dinner,American,Urban Bites,5,188.44,7.99,189.18,40,Cash,8.2
FD-01285,2025-05-15 18:50:00,Jeddah,Member,Snack,Saudi,Green Bowl,1,33.66,6.68,35.82,43,E-Wallet,8.0
FD-01286,2025-10-30 12:27:00,Jeddah,Normal,Lunch,Healthy,Green Bowl,5,132.73,12.27,150.0,24,E-Wallet,7.7
FD-01287,2025-12-14 18:01:00,Riyadh,Member,Dinner,Saudi,Najd Kitchen,2,54.13,5.5,56.76,35,Cash,9.8
FD-01288,2025-04-16 22:56:00,Jeddah,Member,Dinner,Asian,Green Bowl,2,106.86,5.7,118.29,38,Credit Card,8.0
FD-01289,2025-04-09 21:08:00,Makkah,Normal,Dinner,American,Pasta House,7,338.41,6.33,345.62,40,E-Wallet,7.9
FD-01290,2025-04-26 20:39:00,Riyadh,Normal,Dinner,Saudi,Rice & Spice,8,387.47,12.82,399.19,44,E-Wallet,7.6
FD-01291,2025-05-17 19:59:00,Makkah,Normal,Dinner,American,Taste of Jeddah,2,51.01,10.84,66.85,24,Credit Card,8.2
FD-01292,2025-10-26 22:59:00,Jeddah,Normal,Dinner,Saudi,Green Bowl,5,264.24,7.09,267.05,30,E-Wallet,8.7
FD-01293,2025-02-20 18:55:00,Dammam,Member,Snack,Asian,Urban Bites,1,12.07,4.83,13.42,47,E-Wallet,7.2
FD-01294,2025-03-02 15:47:00,Jeddah,Member,Lunch,American,Burger Hub,4,212.97,8.69,222.49,29,Cash,10.0
FD-01295,2025-12-29 18:13:00,Jeddah,Member,Dinner,American,Wok Express,1,54.71,13.61,63.15,38,E-Wallet,9.4
FD-01296,2025-09-07 13:45:00,Riyadh,Member,Lunch,Saudi,Najd Kitchen,1,29.73,7.95,37.39,35,Cash,8.2
FD-01297,2025-01-10 17:30:00,Jeddah,Member,Snack,Asian,Taste of Jeddah,6,170.07,13.42,179.31,32,E-Wallet,8.1
FD-01298,2025-04-01 13:58:00,Jeddah,Member,Lunch,Asian,Urban Bites,3,137.05,10.97,148.32,42,Credit Card,8.0
FD-01299,2025-09-29 15:13:00,Jeddah,Normal,Lunch,Asian,Taste of Jeddah,7,136.8,6.89,143.18,50,Credit Card,7.7
FD-01300,2025-09-18 17:43:00,Riyadh,Member,Snack,Asian,Urban Bites,2,26.13,6.78,40.82,32,Credit Card,8.9
FD-01301,2025-09-12 21:56:00,Riyadh,Member,Dinner,American,Wok Express,6,263.87,14.46,278.47,29,Cash,7.9
FD-01302,2025-08-12 21:03:00,Riyadh,Member,Dinner,Healthy,Taste of Jeddah,4,187.32,11.13,191.61,33,Credit Card,7.9
FD-01303,2025-08-10 22:01:00,Khobar,Normal,Dinner,Healthy,Taste of Jeddah,5,240.58,4.73,243.11,33,Cash,8.5
FD-01304,2025-01-15 07:09:00,Dammam,Normal,Breakfast,American,Urban Bites,8,151.28,8.6,161.93,33,Cash,9.0
FD-01305,2025-04-18 20:25:00,Khobar,Member,Dinner,Italian,Daily Dish,5,100.07,5.1,105.07,47,E-Wallet,6.7
FD-01306,2025-02-08 20:06:00,Riyadh,Normal,Dinner,Italian,Pasta House,7,335.58,10.93,342.86,19,E-Wallet,9.5
FD-01307,2025-10-27 15:29:00,Khobar,Member,Lunch,Saudi,Rice & Spice,5,103.67,13.93,115.62,32,Credit Card,9.2
FD-01308,2025-10-03 20:44:00,Khobar,Member,Dinner,Asian,Pasta House,2,72.98,8.7,75.2,34,E-Wallet,8.4
FD-01309,2025-06-19 19:17:00,Khobar,Member,Dinner,Italian,Najd Kitchen,5,271.06,5.8,274.43,37,E-Wallet,9.2
FD-01310,2025-03-07 14:39:00,Riyadh,Normal,Lunch,American,Burger Hub,4,221.24,14.99,236.25,34,Credit Card,9.2
FD-01311,2025-10-28 19:27:00,Khobar,Member,Dinner,Healthy,Taste of Jeddah,4,147.57,11.59,153.31,25,Cash,9.5
FD-01312,2025-10-01 12:40:00,Jeddah,Normal,Lunch,Saudi,Pasta House,2,45.08,12.93,59.69,49,Credit Card,5.9
FD-01313,2025-01-30 17:15:00,Riyadh,Member,Snack,American,Family Grill,1,22.18,6.38,32.41,28,Cash,8.4
FD-01314,2025-04-12 18:48:00,Makkah,Normal,Dinner,Saudi,Najd Kitchen,7,234.31,7.97,236.58,37,E-Wallet,8.7
FD-01315,2025-08-21 22:39:00,Jeddah,Member,Dinner,Italian,Green Bowl,4,175.1,13.8,180.47,36,E-Wallet,8.4
FD-01316,2025-02-16 22:17:00,Riyadh,Member,Dinner,Asian,Daily Dish,5,93.09,12.43,104.67,44,Credit Card,9.4
FD-01317,2025-09-04 14:13:00,Dammam,Normal,Lunch,Saudi,Najd Kitchen,4,162.02,7.75,168.23,26,Credit Card,9.9
FD-01318,2025-06-18 22:47:00,Jeddah,Member,Dinner,Healthy,Family Grill,7,159.87,4.9,165.51,38,E-Wallet,8.2
FD-01319,2025-05-22 20:58:00,Khobar,Normal,Dinner,Italian,Taste of Jeddah,4,163.55,13.66,179.89,42,Credit Card,7.8
FD-01320,2025-02-14 12:02:00,Makkah,Normal,Lunch,Healthy,Urban Bites,3,106.18,10.75,118.64,30,E-Wallet,8.7
FD-01321,2025-06-24 18:36:00,Riyadh,Member,Snack,Asian,Rice & Spice,4,137.66,11.33,146.61,34,E-Wallet,7.8
FD-01322,2025-11-07 18:52:00,Makkah,Normal,Dinner,Italian,Taste of Jeddah,4,140.28,5.39,140.89,26,Cash,8.5
FD-01323,2025-09-07 17:20:00,Jeddah,Member,Snack,American,Green Bowl,2,38.59,6.13,51.03,42,E-Wallet,8.9
FD-01324,2025-10-27 16:05:00,Dammam,Member,Snack,American,Urban Bites,1,14.51,12.54,27.84,25,E-Wallet,9.8
FD-01325,2025-03-01 14:16:00,Makkah,Normal,Lunch,Saudi,Wok Express,4,82.76,6.31,92.03,28,Cash,9.1
FD-01326,2025-04-21 22:07:00,Jeddah,Normal,Dinner,Saudi,Najd Kitchen,4,75.43,7.08,86.21,53,Credit Card,7.5
FD-01327,2025-05-12 18:31:00,Makkah,Normal,Snack,American,Najd Kitchen,5,170.76,10.46,180.71,23,E-Wallet,9.7
FD-01328,2025-02-25 14:49:00,Dammam,Normal,Lunch,Asian,Pasta House,5,132.1,10.8,146.72,43,E-Wallet,8.1
FD-01329,2025-10-16 20:51:00,Khobar,Normal,Dinner,American,Green Bowl,3,177.07,6.54,178.4,32,Cash,8.1
FD-01330,2025-10-21 16:35:00,Riyadh,Member,Snack,Saudi,Pasta House,5,139.76,6.59,152.81,52,E-Wallet,8.6
FD-01331,2025-12-24 14:47:00,Khobar,Member,Lunch,Saudi,Rice & Spice,5,157.49,4.59,165.15,36,Cash,7.8
FD-01332,2025-07-18 19:18:00,Makkah,Member,Dinner,American,Family Grill,6,199.17,12.52,210.07,32,E-Wallet,8.8
FD-01333,2025-01-12 16:20:00,Dammam,Member,Snack,American,Najd Kitchen,1,15.7,4.29,22.96,56,E-Wallet,6.7
FD-01334,2025-09-26 17:13:00,Dammam,Member,Snack,Italian,Rice & Spice,5,152.26,14.89,166.3,26,E-Wallet,8.3
FD-01335,2025-01-22 20:24:00,Riyadh,Member,Dinner,Healthy,Urban Bites,7,130.72,12.22,134.84,49,E-Wallet,8.0
FD-01336,2025-10-29 21:08:00,Jeddah,Normal,Dinner,American,Wok Express,2,124.04,12.78,134.47,45,Credit Card,8.2
FD-01337,2025-09-08 13:45:00,Dammam,Member,Lunch,Italian,Najd Kitchen,8,157.44,14.57,166.9,40,Credit Card,8.4
FD-01338,2025-02-09 20:53:00,Makkah,Member,Dinner,Saudi,Rice & Spice,6,176.68,11.22,192.17,30,Cash,8.8
FD-01339,2025-08-26 08:20:00,Khobar,Normal,Breakfast,Healthy,Najd Kitchen,2,25.09,11.59,37.3,21,Cash,8.4
FD-01340,2025-05-17 07:16:00,Dammam,Normal,Breakfast,Healthy,Burger Hub,5,167.36,7.12,169.34,20,E-Wallet,9.3
FD-01341,2025-03-14 08:47:00,Dammam,Member,Breakfast,American,Wok Express,4,121.91,6.16,120.57,42,Cash,8.8
FD-01342,2025-05-26 16:51:00,Riyadh,Normal,Snack,American,Najd Kitchen,3,115.88,13.54,126.09,36,Credit Card,8.3
FD-01343,2025-06-28 17:29:00,Dammam,Member,Snack,Saudi,Najd Kitchen,8,201.45,6.96,209.31,43,Cash,8.6
FD-01344,2025-09-12 16:50:00,Jeddah,Member,Snack,Italian,Green Bowl,1,14.99,4.26,17.97,42,E-Wallet,8.1
FD-01345,2025-08-26 10:35:00,Riyadh,Member,Breakfast,American,Pasta House,8,294.27,12.71,309.32,21,Credit Card,9.4
FD-01346,2025-11-27 09:29:00,Dammam,Normal,Breakfast,American,Daily Dish,3,65.68,6.56,73.91,48,E-Wallet,8.2
FD-01347,2025-07-04 20:12:00,Jeddah,Member,Dinner,Italian,Pasta House,8,362.46,9.16,361.89,18,E-Wallet,8.6
FD-01348,2025-04-07 19:56:00,Jeddah,Member,Dinner,Saudi,Wok Express,3,125.34,6.55,132.38,26,E-Wallet,8.8
FD-01349,2025-02-23 15:13:00,Jeddah,Member,Lunch,American,Urban Bites,3,107.22,7.8,115.62,20,E-Wallet,10.0
FD-01350,2025-07-13 13:27:00,Dammam,Normal,Lunch,Healthy,Najd Kitchen,3,80.48,13.05,93.66,34,E-Wallet,7.8
FD-01351,2025-12-25 08:59:00,Jeddah,Normal,Breakfast,Healthy,Rice & Spice,1,12.92,9.06,19.49,30,E-Wallet,9.3
FD-01352,2025-10-24 14:51:00,Riyadh,Normal,Lunch,Saudi,Green Bowl,2,33.91,7.33,44.63,29,Credit Card,8.6
FD-01353,2025-11-04 15:40:00,Dammam,Normal,Lunch,Italian,Wok Express,1,49.33,10.02,57.76,21,E-Wallet,9.5
FD-01354,2025-10-31 18:48:00,Jeddah,Member,Dinner,Saudi,Daily Dish,5,162.75,12.36,172.75,28,Credit Card,9.0
FD-01355,2025-01-31 19:38:00,Khobar,Normal,Dinner,Asian,Taste of Jeddah,8,455.31,6.45,453.43,60,Credit Card,8.2
FD-01356,2025-03-20 07:31:00,Jeddah,Member,Breakfast,Italian,Najd Kitchen,3,62.41,8.5,77.13,44,E-Wallet,7.9
FD-01357,2025-03-30 18:26:00,Dammam,Member,Dinner,Italian,Taste of Jeddah,8,421.81,11.98,435.33,49,Credit Card,9.1
FD-01358,2025-04-18 22:30:00,Jeddah,Member,Dinner,Asian,Wok Express,5,249.73,10.86,260.67,39,Cash,8.7
FD-01359,2025-09-21 20:42:00,Makkah,Member,Dinner,Italian,Wok Express,6,315.9,7.0,327.17,32,Cash,7.7
FD-01360,2025-09-26 20:32:00,Jeddah,Member,Dinner,Asian,Urban Bites,4,81.67,6.69,82.76,39,E-Wallet,8.4
FD-01361,2025-10-07 14:49:00,Dammam,Normal,Lunch,Italian,Pasta House,2,86.13,11.32,103.29,57,Credit Card,7.8
FD-01362,2025-11-27 16:00:00,Jeddah,Normal,Snack,Italian,Burger Hub,2,54.64,4.53,57.99,26,Credit Card,8.6
FD-01363,2025-02-05 19:16:00,Riyadh,Member,Dinner,Asian,Burger Hub,6,322.06,14.15,343.46,52,Cash,7.3
FD-01364,2025-01-10 20:04:00,Makkah,Normal,Dinner,Saudi,Rice & Spice,1,38.2,10.89,56.06,33,E-Wallet,8.4
FD-01365,2025-03-13 22:37:00,Khobar,Normal,Dinner,American,Daily Dish,1,28.11,3.63,15.01,41,E-Wallet,7.4
FD-01366,2025-03-14 15:35:00,Riyadh,Normal,Lunch,Healthy,Daily Dish,5,123.32,12.55,137.51,35,Cash,8.4
FD-01367,2025-05-29 14:01:00,Jeddah,Member,Lunch,American,Family Grill,3,54.98,4.74,65.28,26,Credit Card,8.9
FD-01368,2025-08-04 15:30:00,Jeddah,Member,Lunch,American,Urban Bites,3,81.45,6.82,97.24,34,Credit Card,8.8
FD-01369,2025-08-13 21:51:00,Makkah,Normal,Dinner,Asian,Najd Kitchen,4,133.23,9.31,139.9,42,Cash,7.7
FD-01370,2025-01-16 20:29:00,Dammam,Normal,Dinner,Asian,Daily Dish,5,190.21,8.08,198.59,28,Cash,7.9
FD-01371,2025-06-02 18:24:00,Dammam,Member,Snack,Italian,Urban Bites,8,198.26,4.57,201.36,43,E-Wallet,7.6
FD-01372,2025-07-10 19:30:00,Makkah,Member,Dinner,Italian,Urban Bites,6,312.74,14.35,326.66,35,Credit Card,8.0
FD-01373,2025-01-28 08:24:00,Riyadh,Member,Breakfast,Healthy,Taste of Jeddah,6,148.75,13.11,160.33,49,Cash,6.5
FD-01374,2025-04-11 07:23:00,Jeddah,Member,Breakfast,Healthy,Pasta House,4,90.23,6.68,97.1,30,Credit Card,9.0
FD-01375,2025-07-13 12:41:00,Riyadh,Member,Lunch,Italian,Rice & Spice,3,144.97,14.21,162.11,33,Cash,9.7
FD-01376,2025-12-25 15:10:00,Jeddah,Member,Lunch,Saudi,Green Bowl,8,336.61,14.12,355.89,37,E-Wallet,8.6
FD-01377,2025-01-22 18:25:00,Riyadh,Normal,Snack,Saudi,Green Bowl,7,124.91,11.13,133.99,44,Cash,8.4
FD-01378,2025-11-24 16:22:00,Jeddah,Member,Snack,Healthy,Family Grill,7,152.16,5.1,157.84,29,Credit Card,8.9
FD-01379,2025-01-19 18:36:00,Dammam,Member,Snack,Healthy,Taste of Jeddah,2,39.67,11.29,51.45,34,Credit Card,7.7
FD-01380,2025-10-26 18:07:00,Khobar,Member,Dinner,American,Green Bowl,1,17.72,12.67,23.72,36,Credit Card,7.2
FD-01381,2025-07-18 17:23:00,Dammam,Normal,Snack,Healthy,Daily Dish,3,80.87,7.12,85.22,30,Credit Card,9.2
FD-01382,2025-07-10 08:31:00,Khobar,Normal,Breakfast,Asian,Najd Kitchen,5,211.45,3.68,217.64,36,E-Wallet,7.2
